DATE,LIBERIA,EGYPT,BERMUDA,UNITED STATES,ARGENTINA,SWAZILAND,NORFOLK ISLAND,NEPAL,BAHRAIN,INDONESIA,EL SALVADOR,BAHAMAS,AUSTRALIA,KENYA,CROATIA,SOUTH KOREA,GAMBIA,AZERBAIJAN,LIBYAN ARAB JAMHIRYA,KUWAIT,MALTA,SWEDEN,BRUNEI DARUSSALAM,URUGUAY,CENTRAL AFRICAN REPUBLIC,DOMINICAN REPUBLIC,ROMANIA,JORDAN,CHINA,REUNION,AUSTRIA,BELGIUM,NAURU,BRAZIL,ICELAND,ALGERIA,LEBANON,"VENEZUELA, BOLIVARIAN REPUBLIC",VIET NAM,BURUNDI,SOMALIA,SINGAPORE,ZAMBIA,TAIWAN,UGANDA,ALBANIA,UKRAINE,YEMEN,TURKEY,CHILE,NETHERLANDS,GERMANY,LITHUANIA,ESTONIA,UNITED KINGDOM,HONDURAS,FIJI,NETHERLANDS ANTILLES,SUDAN,RWANDA,GUATEMALA,MALAWI,MYANMAR/BURMA,WALLIS AND  FUTUNA,ECUADOR,BOSNIA AND HERZEGOVINA,MALDIVES,IRELAND,PAKISTAN(EPZ),ANGOLA,SWITZERLAND,SYRIAN ARAB REPUBLIC,ZIMBABWE,SLOVENIA,TUNISIA,HAITI,BAHRAIN/KINGDOM OF BAHRAIN,OMAN,COSTA RICA,FINLAND,ITALY,PHILIPPINES,NICARAGUA,AFGHANISTAN,TOGO,FRANCE,SPAIN,PARAGUAY,CYPRUS,GUYANA,MOZAMBIQUE,JAPAN,"HONG KONG, CHINA",YUGOSLAVIA,ERITREA,CONGO,DENMARK,COLOMBIA,CUBA,ETHIOPIA,BULGARIA,BANGLADESH,NIGER,DJIBOUTI,CZECH REPUBLIC,KAZAKHSTAN,CAMBODIA/KAMPUCHEA,BOLIVIA,SLOVAK REPUBLIC,MEXICO,TURKEMANISTAN,GUINEA,PANAMA,NORTH KOREA,CAMEROON,MADAGASCAR,SRI LANKA,IVORY COAST / COTE D'IVOIRE,PAPUA NEW GUINEA,ANGUILLA,KYRGYZSTAN,COMOROS,MAURITIUS,TRINIDAD AND TOBAGO,PERU,THAILAND,NORWAY,GHANA,SEYCHELLES,TANZANIA,IRAN,RUSSIAN FEDRATION,NAMIBIA,UZBEKISTAN,SENEGAL,NIGERIA,SAUDI ARABIA,INDIA,GREECE,BOTSWANA,QATAR,CANADA,BENIN,PUERTO RICO,MALI,JAMAICA,HUNGARY,IRAQ,EQUATORIAL GUINEA,POLAND,MOROCCO,BELARUS,SURINAM,UNITED ARAB EMIRATES,LATVIA,SAINT KITTS  AND NEVIS,LESOTHO,SOUTH AFRICA,PORTUGAL,NEW ZEALAND,MALAYSIA,ARMENIA,BARBADOS,BELIZE,CAYMAN ISLANDS,CHAD,EAST TIMOR,EUROPIEN UNION,FRENCH POLYNESIA,GABON,GEORGIA,GRENADA,GUAM,HEARD ISLAND AND MCDONALD ISLA,LUXEMBOURG,"MACAU, CHINA",SAINT LUCIA,WESTERN SHAHRA,GUADELOUPE,UPPER VOLTA/BURKINA FASO,MAURITANIA,SAO TOME & PRINCIPE,FALKLAND ISLAND (MALVINAS),SIERRA LEONE,MONTSERRAT,TONGA,CAPE VERDE,SAMDA/SAMOA,FAEROE ISLANDS,SERBIA,MARTINIQUE,VIRGIN ISLANDS U.S.,AMERICAN SAMOA,ANDORRA,ARUBA,COOK ISLANDS,MOLDOVA,MONGOLIA,ANTIGUA AND BARBUDA,GREENLAND,ISRAEL,GIBRALTAR,NEW CALEDONIA,LAO PEOPLE'S DEMOCRATIC REPUBL,MAYOTTE,VATICAN CITY/HOLY SEE,CHRISTMAS ISLAND,KIRIBATI,SAINT PIERRE MIQUELON,TURKS AND  CAICOS ISLAND,TOKELAU,BHUTAN,TAJIKISTAN,REUNION ISLAND,FORMER CZECHOSLOVAKIA,TUVALU,VIRGIN ISLAND BRITISH,PALAU,SOUTH GEORGIA AND THE SOUTH SA,SAINT HELENA,BRITISH INDIAN OCEAN TERRITORI,MYANMAR (BURMA),SOLOMON ISLANDS,MACEDONIA,LIBYA,TRINIDAD,EQ. GUINEA,PAPUA NEWGUINEA,LAOS,KIRGHIZIA,TADZHIKISTAN,UNITED STATES MINOR OUTLYING I,YT,"MICRONESIA,FEDRATED STATES  OF",BOSNIA,SVALBARD AND JAN MAYEN,MARSHALL ISLANDS,FRENCH SOUTHERN TERRITORIES,SAO TOME,LIECHTENSTEIN,KURDISTAN,BOUVET ISLAND,FRENCH GUIANA,SAN MARINO,MONACO,PALLINN,NIUE,SAINT VINCENT AND THE GRENADIN,VANUATU,"TANZANIA, UNITED REPUBLIC OF",KOREA REPUBLIC OF,GUINEA BISSAU,POLANO,TAIWAN/SEP CUSTOMS TERRITORY O,KYRGYZ REPUBLIC,PAKISTAN,CAMBODIA/KAMPUCHEA DEMOCRATIC,"CONGO, DEMOCRATIC REPUBLIC OF",KAZAKISTAN,IRAN (ISLAMIC REPUBLIC OF),"YUGOSLAVIA, FEDERAL REPUBLIC O","KOREA, DEMOCRATIC PEOPLE'S REP",UKRAINIAN,CONGO REPUBLIC OF,FORMER YOGOSLAV REPUBLIC OF MA,TAJIKISTAN/TASMANIA,KYRZYGHISTAN,GERMAN FEDR REPUBLIC,DOMINICA,PITCAIRN,"MOLDOVA, REPUBLIC OF",MONTENEGRO,MACAO,CURACAO
6/1/12,1489010.54,14116407.13,2018,317723838.1,2954407.92,55768.75,,87215.84,,12262198.1,316903.34,15340.85,13297392.41,11903598.89,413513.06,,1179982.89,2770246.91,1021163.83,6953978.94,177874.29,8072142.19,38228.63,1704577.87,,602758.51,1969152.66,2623203.73,193681011,335465.08,1432629.6,44260892.95,,8002715.58,26053.78,3543080.93,1527170.76,2227001.88,11066470.07,,270960.37,3289597.8,61113.55,,297035.44,179514.65,,10796105.39,41686974.35,6677397.65,31313791.27,78418570.52,3149632.2,1674771.21,95966103.01,1023704.63,14225.65,,4656700.48,9167,768321.56,133597.81,662080.09,,814512.21,,476449.38,3930816.09,,1151493.72,1144140.4,488320.27,583881.86,1552142.47,1760901.76,69155.62,6831708.7,14815730.73,391046.48,5684736.97,45475662.08,5791754.79,1238476.26,177001560.3,2636314.28,28435434.62,39155615.48,345540.93,158989.5,8276.8,2258679.26,13971508.59,33621216.38,,203829.34,,6897209.61,5811131.11,349904.82,400909.87,747492.25,44827179.53,,763472.2,1649837.63,,,17806.96,627006.84,7683636.47,118541.29,199499.83,1038577.34,,590848.54,2143211.67,17561249.8,440248.46,314600,,,3179538.49,1659537.37,432072.53,2185093.33,6498704.16,4594482.81,1075837.83,92905.93,,,12290597.37,3717,216052.23,470518.87,2042656.5,39500396.6,21030756.61,2539789.21,179394.54,7366899.7,18402049.71,1623981.96,264230.74,,174758.63,792654.46,2882128.63,,,1662831.2,12736.99,76324.54,350730191.3,1171334.7,,345054.69,19958924.22,8099517.79,2279198.6,13505455.08,450.49,12979.27,1325.4,,,,,,173865.35,337557.07,103479.01,,,23970.07,,,,21691.78,3300.96,966001.46,,,3345837.1,,,,,,394948.67,4422.98,,,,,,6823.95,,2977.91,,,,,45051.07,,,,,,,,,,,,,3281.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6193.01,,5577528.19,36535301.36,1253369.63,5013178.81,5457477.54,174350.43,7685041.36,3361894.77,82993.57,261760.24,14473621.24,,29724.4,5565052.58,258278.46,,323634.27,76324.82,,,,,,,
7/1/12,232318.36,16783765.37,1908.56,335831955,2962272.16,6098.62,,102440.61,,7731811.24,145118.24,9035.01,12847201.12,12020569.49,619080.19,,262833.84,3160017,1175086.35,6795878.58,32784.52,8850602.5,24457.04,1099384.07,,958533.94,2290209.02,6929400.22,207819593.2,220707.7,1226878.19,50664729.54,,7559316.58,7533,3612262.7,1407835.13,2387568.25,14616154.16,12225,1806652.75,4257566.57,21998.52,,247410.97,29159.09,,7894882.62,36327298.51,8179190.89,44398009.85,89759651.26,3090589.87,2323803.2,117104480.7,225534.4,288804.83,,3148468.87,26318.16,813267.6,112811.81,2001892.59,,1122315.03,10838.62,421532.08,4111937.85,,1982770.17,1198264.37,439928.33,342345.04,1901530.66,1535530.35,183936.09,7470162.26,18488558.3,206614.37,6298008.91,34997643.65,8047280.27,1119844.49,172116354.1,1589893.06,25297304.21,47102935.52,300254.04,237089.04,56791.49,2392583.18,14552755.87,29413774.13,,22498.55,,8251523.27,6368879.48,264568.63,311926.88,699374.8,48136671.39,,2238329.65,2127078.81,,,62892.07,1014045.99,10535529.27,193654.9,12869.25,1314724.15,,508755.86,3076547.85,18758188.92,445324.31,71144.6,,,2252195.76,2177311.83,707798.51,2403942.16,7639196.94,3406347.6,373916.58,97197.78,,,15439952.74,152340.7,127844.15,517005.07,2961493.35,39890107.62,17663003.45,3038297.31,327569.64,4960352.85,19668018.6,1178370.28,365927.23,3019.97,43163.36,1414939.06,2762458.35,,,1466701.65,2240.36,80734.31,334646686.6,1305953.99,,281909.98,23526843.32,6659694.28,3323346.81,41206385.05,6042.26,1604.99,32416.6,,,,,23402.94,238780.69,543587.51,4942.08,20081.1,,,2900,,,,,619885.64,,,899862.31,,,,,,368719.23,,,,,8309.52,,102643.81,1999.98,1400,,,,,1653.06,,,,,,,,,,,,,,,,,,,,61326.49,,,,,,,,,,,,,,,,,,,,,,,,,,5486048.56,30131372.38,178947.72,7688906.36,7286863.71,39287.76,5730417.37,3461382.87,550961.77,271323.82,14507054.86,10943.69,18647.46,3928450.73,196523.88,,52497.1,,8760.15,,,,,,
8/1/12,536586.27,11605095.54,19660.1,318148708.6,4024161.12,18839.63,,307248.31,,35192038.84,426790.78,24120,12239296.48,14427478.19,550226.85,,89126.47,736255.96,816147.59,5277575.38,176716.74,7538316.17,19263.41,1742004.18,,770298.32,1871924.02,3012680.27,177404114.7,300219.64,851636.97,37011724.02,,6098155.86,8745.06,4150678.72,1509287.65,2100645.81,17393546.62,,3980981.02,4196691.62,17394.84,,137381.73,5317.45,,5315400.89,32176187.72,7147569.88,34142435.6,72907673.07,2122072.19,2733612.35,95771359,381732.48,162784.94,,3194346.15,25084.34,922420.08,105167.03,2004775.13,,510579.35,9474.24,539459.18,4327365.63,,1339935.64,740401.93,47656.75,213708.36,1318608.86,1046870.16,13745.7,5615139.69,11754841.44,268813.91,6829505.46,40781431.15,4779513.55,689486.72,125309166,784843.33,23618481.25,43086475.31,258319.2,298999.67,,5952550.12,13347137.51,29433748.02,,71498.16,,7138609.78,3322818.78,482414.34,121923.24,1093800.02,58131922.39,90962.29,2554594.71,2238967.24,,,35647.57,764829.97,7882900.18,60753.01,94938.92,1176077.64,,961880.89,1970927.44,30751094.54,385558.44,173245.7,,,2234418.02,1928530.4,232657.71,2766846.5,6587117.21,4457513.66,1526816.86,202760.51,,,14028245.24,109848,209764.41,525139.29,2058515.98,30644214.72,33029732.82,3418908.75,248118.81,5780347.92,21274590.08,1334830.53,465554.75,4098.37,189703.96,875332.13,1389755.95,,,1538936.16,116519.26,13310.68,340108922,898366.13,,828469.44,23357744.24,7347845.83,2573399.73,23568971.03,4133.17,6121.19,,,,,,9039.98,80331.91,381153.04,3567.99,3870,,82493.07,329,,,,,683660.47,,,743224.73,,,,,,610681.12,,,,,13621.25,,,1900.5,,,,,,71179.9,8911.64,,,,,,,494.99,,,,2742.74,,,,,1082.56,,,,,,,,,,,669,,,,,,,,,,,,,,,,50124.05,,6316512.74,38455960.16,,5425823.95,7082924.05,3880,6642540.51,3213770.77,160162.61,575127.3,11758562.59,45.75,2999.96,4487001.67,116828.72,,159066.55,105958.81,,,,,,,
9/1/12,472853.28,16715463.28,10267.46,295348950.8,4572696.07,4005.66,,166873.25,,31988982.83,884014.34,1250,13447870.14,11579115.69,307368.46,,1141090.33,1389876.46,1603428.01,7410887.01,155938.47,8299545.99,15650.2,1752999.91,,529271.32,1905821.26,4884258.45,181686584.9,316404.94,1184581.89,38195701.5,,6437582.78,23894.55,1759985.68,1202958.28,1680107.8,27864447.76,5199.39,14812920.4,4532456.79,13594.37,,1218598.21,357753.77,,4775443.68,29143149.91,7425563.55,35299563.63,69687267.75,3319758.11,2041252.56,97659401.29,316796.23,236146.21,,3882608.75,2190.04,1275434.82,345630.56,510926.98,,500395.46,,805646.42,3801927.09,,1737886.97,1185056.51,330645.19,667911.92,1390890.51,1447324.43,260812.28,5080901.16,12936532.79,258133.86,6974438.83,41223376.21,6384386.55,639870.08,146511926.4,1591607.32,27339228.2,44892251.63,154382.72,383760.91,40354.3,5400558.73,19100506.34,28383280.65,,4000.06,,8028095.02,3106124.06,717427.81,253855.6,1354194.2,63847662.15,,5087555.94,2169199.22,,,11378.23,952418.24,7883729.28,55720,142020.84,1268583.58,,1044528.05,4425236.75,23430845.45,543272.51,43163.96,,,2330740.75,1922140.31,329558.84,2609099.67,9230285.26,4034199.7,366290.01,23644.68,,,9804516.28,67127.62,267424.37,1306392.14,3678098.14,36817689.21,37894832.12,3529892.36,221833.51,6969902.27,18501639.69,2168464.52,501308.24,,20601.58,759761.63,2450986.49,,,1347030.64,29688.61,,471845653.3,1298874.43,,876519.42,23820720.64,9892722.75,2243148.03,12009209.46,,,2104.99,,87299.44,,,73051.11,231222.34,387532.1,3525.04,,,12351.49,6883.98,,1941.89,,,1407948.74,,,453455.87,,8914.8,2015,,,188877.31,,800,,,2479,,19440.23,53456.43,,,,12984.21,15400,,33830.2,,,,,,,,,,,,,,,,,,8914.8,,,,,,,,,,,,,,,,,,,,,,,,,899.99,,7230508.72,34573993.57,122500,7268191.68,6788197.88,17438.95,5337815.51,3762524.96,131803.2,384886.39,8750418.06,,,4678594.94,101633.55,,90645.2,56791.4,,,,,,,
10/1/12,,,,295561386.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/12,77002.8,15606809.01,23957.21,245484649.3,4068030.68,,,163198.9,,19483085.46,69823.65,,12662353.06,20741564.36,566292.03,,71162.85,322832.84,1563768.24,6602061.47,143057.4,7043623.28,48204.91,1760868.61,,467547.79,2388801.31,2294151.35,260946656,235912.71,1709277.48,38243447.44,,4997262.14,30131.65,2468598.45,1315122.8,1122917.41,22180703.19,,7383910.2,7621049.27,10150.88,,112930.32,253888.36,,4009366.64,31088428.8,7390708.53,37661475.78,69158254.12,2421091.68,2886364.97,91750988.96,341950.29,119280.49,,3573895.54,67144.62,865416.31,113282.08,615843.86,,994966.29,,363178.67,3252403.74,,2738420.93,759079.57,998177.76,391429.99,1055638.08,1134901.44,196504.74,5699372.55,10940162.51,234210.61,4156274.73,34739565.04,2900793.53,606695.95,149132553.5,677570.79,25324195.09,42019499.87,356017.61,317100.13,37928.99,9461230.62,11848932.28,34434450.21,,46536.82,,5803032.14,3264224.26,427362.19,60873.16,1264668.25,55429191.43,2536.66,3410305.61,1937885.14,,,113869.57,1040588.83,8657336.4,164835.01,58073.84,1321351.2,,1460173.36,9206573.04,25362034.33,585999.66,27804.58,,,3467576,1588889.55,168460.84,2344316.63,8487912.55,3050069.39,1209020.02,171279.07,,,8317951.37,153563.19,603064.81,387183.46,4395255.49,34483466.42,24449069.25,3888063.42,121558.27,6127948.89,17136385.88,3897149.17,589261.45,4065.58,51609.28,802752.93,1366702.86,147500,,1902002.35,,1984.99,257599012.4,1359541.85,,291356.8,17737704.26,10327175.11,3352356.93,11016533.63,,51036.5,3643.17,,,,179271.16,7599.96,214737.06,956294.87,82687.52,,,10377.84,,,,13437.95,,1789868.32,,,2213249.33,,,,,,587064.33,61469.26,,24840,,,4799.94,10778.9,2278.32,,,,,,,,,,,,,,,,,,,,,,,,,,132447.87,,,,,,,,,,,,,,,,,,,,,,,,,,12683844.05,28764213.14,273101.15,6231025.32,6077363.86,21795.14,6152317.78,2882628.32,294510.28,385415.13,7002174.45,7840.15,,3350331.66,289901.08,11022.93,234038.82,86095.62,,,,,,,
12/1/12,,,,237090549.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/13,245026.88,12327530.59,2647.98,286225122.4,4753604.54,6230.64,,85492.45,,14515885.32,84915.01,,14760119.83,25265919.57,735715.97,,777344,755166.55,1243480.17,6570686.15,277792.25,8196277.36,23859.37,1902616.22,,724847.42,1478421.39,5715142.98,183912151.6,398988.58,1584358.14,42015305.18,,5817237.79,12972,2659015.65,2326551.09,2028816.31,13190281.93,8210.75,9361377.17,5824370.1,62455.99,,308319.72,152835.89,,6703450.38,29899614.84,6628700.67,50406307.7,92597276.38,3057140.89,2011782.21,116301585.3,154270.78,177640.58,,10917248.65,174.04,910230.93,330994.01,1025615.31,,200012.03,4612.65,786350.65,3042460.13,,3704549.04,965178.27,1003018.78,734693.03,3398415.08,1702603,215107.76,6119830.15,9686840.61,145572.07,8998041.33,49354605.51,8817875.39,1148142.41,152075154.7,301804.07,32368552.18,49832082.13,448844.49,111913.45,62698.56,18154228.53,12897588.29,23383024.78,,29340,,9266941.89,1203871.98,1190223.12,203577.52,478969.92,49535895.14,41383.44,4209324.91,2273861.21,,,93929.42,312864.48,8165915.29,357020,8564668.63,659456.29,,1630139.2,9955930.89,22561174.62,830183.41,56449.97,,,2344263.63,1575028.63,436344.71,2659416.67,7375985.16,4215783.01,882625.73,322562,,,28190518.48,68238.26,210260.62,705950.59,1617620.76,46642142.82,24405374.86,3921854.26,215745.77,5764335.55,17182533.91,6512903.72,266075.34,5870.49,68187.93,630147.43,1850832.88,284500,,1511664.54,43614.68,,217183543.6,1534216.31,,1365398.57,22863337.78,9360008.62,3539658.97,20279312.37,,9713.67,1649.98,,57201.21,,,,669637.76,770715.07,,,18054.06,2481.25,20431.99,49449.95,500,37470.12,87500,3193070.61,,,2042552.74,,,,,,245703.74,39130,,,,,,,,,,,,,15862.28,,,,,,,,,,,,,25.75,,,,,,,,,,,,,,,11259,,,,,,,,,,,,,2749.97,,,,,24444284.1,44034523.02,116910,6978950.05,7146185.61,8372.92,5621447.4,2759133.8,203210.12,60260.96,5508103.09,,17179.25,7247889.18,,,455436.3,64229.98,2081.57,,,,,,
2/1/13,176499.42,14332707.49,1457.99,278100166.1,6110681.97,43421.77,,95390.52,,15162353.23,3239.72,,15390456.16,19404556.78,956444.08,,1312468.71,1179702.17,1436603.08,6343017.39,216404.63,8592621.84,8249,1457148.01,,417388.97,1106436.52,3752823.51,215720144,252844.93,1597658.01,38195268.87,10002.99,7710150.25,5098,3198859.75,2624664.16,1478648.88,16756359.84,,13063016.6,7661128.06,74512.74,,333237.5,210782.24,,14132472.11,29289067.33,5647744.23,58384132.79,77372983.96,4004988.18,2237550.33,108223525.1,175164.37,211022.78,,5509096.02,,884614.97,273611.62,1162933.31,,503899.02,17423.48,444828.5,3599131.89,,3239639.26,1100953.13,883614.29,443191.66,2515432.81,1332609.4,258320.79,4564723.59,9989954.77,286567.16,6510753.5,44952543.81,7427823.04,1227677.64,136997813.9,981661.16,22974571.79,44270757.64,244716.11,340702.25,,11873644.5,31796365.93,27533183.38,,37439.81,,7480129.1,4272761.22,587474.03,7364.6,1261204.92,63747440.23,,3026215.98,1871224.16,,,42947.18,257135.59,9419274.43,176932.01,214197.04,802083.37,,10799861.13,4366681.4,31559699.39,4496721.49,7500,,,886952.5,2098232.68,362292.08,1786679.9,8951990.62,3307910.19,895570.11,163214.26,,,26755020.07,44883.95,475751.45,7659981.08,2010334.8,41950170.33,30073102.12,4976727.3,283646.91,6665325.75,15106504.46,6196705.54,332465.39,399.99,302448.52,1027203.36,3977733.18,29303.99,,1618406.15,61932.83,,213492100.1,2187732.74,,845954.73,23809904.04,11719557.61,3527350.62,18203414.03,809,,3549.99,,,,,,,844334.86,,,,,19004.24,1550,,40726.19,,2724678.57,,,1351773.65,,,,,,890969.35,,,,,,,16294.28,48525.75,,,,,48400,59548.29,,,,,,,,,,,,,,,,,,,9480.01,,,,,,,,,8438.5,,,,,,,,,,,,,,,,,,19721789.39,31133574.2,4500512,6724851.58,12744418.36,21425.94,3317740.89,3130914.7,218316.02,105852.57,7830176.68,,1284.62,7153734.33,142387.4,,145955.81,149702.41,,899.99,,,,,
3/1/13,120229.07,11936563.33,2287.99,259040202.2,4083773.2,10467.57,,11217.48,,13740095.79,6258.12,2297,16064961.77,23237386,815201.65,,1104380.39,3484057.05,1129608.94,6341172.14,193003.17,8440637.53,50521.89,1214988.96,,1197770.67,1103733.69,3137387.31,207438467.2,361438.94,950195.44,38158773.23,,3371929.87,19506.68,1931970.38,1946594.3,866128.48,23694904.8,16640,5648983.72,7762793.61,22715.15,,128383.4,78748.16,,18296387.67,34254570.24,5804206.72,45046807.7,81577774.33,2521321.4,1222917,102971935.5,246863.93,287169.86,,10777565.85,2974.94,321626.61,104769.32,840482.74,,358227.29,,1175725.79,3963348.32,,1681293.92,1185990.31,1377299.7,599953.63,1212120.63,1701430.01,450093.57,4301051.61,11300248.18,218009.92,5399209.01,52857860,6707081.98,956777.62,156295276.8,222516.05,22094303.75,41208436.68,12148.49,308553.1,32008.62,5740290.94,12224841.05,32962339.91,,48428.82,,7728572.96,2943833.49,241669.98,5579.41,913038.28,68918521.39,1300,7000728.19,2056508.69,,,111743.21,331723.96,11316055.4,251123.27,1508277.26,615115.89,,1132650.55,4797100.82,49402374.55,17191619.58,7999.98,,,931345.6,1424937.82,37925.8,2033129.46,9311035.82,4185495.99,420017.41,116462,,,20874082.69,83642.99,603030.42,5458912.59,2062169.96,44018716.29,32953788.04,4802542.66,124094.53,4450842.92,14954962.64,3389537.12,260897.27,,148986.86,855994.61,3055665.5,,,1177431.33,59195.89,84352.12,172152657,1512839.68,,780839.22,27362899.93,10325489.8,2985234.04,20052974.38,11301.01,5354.06,98580.99,,,,,,301610.21,570971.21,,13750.99,,,4699.99,,,,3290,1781833.26,,,7433485.49,,,13976.8,,,277035.82,63855.01,,,,,,281,35096.97,,,,,,,,41694.05,,,,,,,,,,,,,,,,,,55884.3,,,,,,,,,,,,,,,,,,,,1825,,,,,,8643885.46,45884254.6,88400,5830533.07,10227651.82,4400.5,3508445.68,3929092.59,198791.15,1057575.25,7269888.68,,3199.97,8021757.57,86683.11,6003.51,220765.74,96308.77,,,,,,,
4/1/13,385094.77,13580322.91,2200,292560922.2,3998778.03,,,47807.92,,15560376.94,143011.69,,14130491.46,23095707.36,897020.22,,1750479.83,4833790.8,1063462.98,8354078.56,350431.85,7195935.6,37482.36,1514197.87,,844944.99,1886399.25,6683035.78,211210053.4,261185.02,1778018.99,42090319.2,,6176841.7,7433.67,2226971.75,1560310.75,1246608.73,22667789.67,,7739062.91,7030537.47,19353.1,,75205.91,372478.02,,19559958.35,40425006.14,6603375.05,51489687.25,82384296.3,4688264.11,1951311.5,109002322.8,236007.81,110524.3,,10344639.73,,1064589.5,139863.03,574925.4,,599576.75,3207.61,475921.61,4999338.73,,2301439.28,815585.57,1924473.43,380133.79,1769052.82,3494295.1,401159.88,5871595.66,14517283.21,250495.67,4399170.49,53522175.02,11041739,1475061.08,171875837.7,1823621.66,31413897.94,47796180.95,307160.42,435251.63,12056.52,7348508.09,12252123.23,38857415.28,,26728,,6406815.89,4595807.13,1209802,26763.08,680150.45,61541560.03,,7109194.65,2311362.56,,,213087.69,189669.52,13212418.32,341670.27,20428883.73,734510.05,,1277579.22,4820616.27,50260228.42,21180438.53,86935.4,,,1067018.14,1348681.5,186350.02,2032159.57,11153299.54,3549558.25,885784.93,173181.88,,,16952696.93,323108.29,20755,614758.73,2527465.95,48608720.49,35720446.55,3441031.73,216328.75,4898848.08,16646324.67,3996998.93,246959.61,8105,234297.5,1163076.92,2126452.72,,,2028365.83,94357.04,76686.85,114248177.1,1748678.9,,801632.8,22031718.19,14947591.42,3331365.38,19930710.5,8189.97,6010.23,,12370.05,,,,,144795.86,462032.75,20086.63,,,1299.99,8562.7,25418.24,,,,1851772.28,,,1280130.01,,,,,,177098.74,65790,,,,,,,30282,,,,,,105387.93,,,,,,,,,,,,,300,,,,,,,61813.91,,,,,,,,,,5230.5,,,,,,,,,,5197,,,,,,7353722.13,27965916.96,14708.81,9404203.07,43431491.74,4437.39,3719505.19,4149237.89,1931993.85,1012984.82,5525541.39,15143.41,,5155092.69,,,546672.42,62080.37,,,,,,,
5/1/13,90564.02,12152276.8,933.04,297357809.9,4382085.28,17340.56,,15701.49,,10007891.44,317919.51,8640,12374396.91,16824261.52,468299.71,,1719329.34,7880231.91,1262092.14,7932974.81,484593.77,9647189.21,10181.07,2030122.77,,662576.11,861677.88,3034520.32,185957419,368228.3,1688339.3,46543187.29,,6612191.98,5361.11,2492101.7,2065318.04,1914452.91,20416434.25,,6758927.59,6724163.38,52224.18,,62062.47,208108.16,,16715660.6,30363225.66,6154871.39,45652757.44,75130857.72,2798169.01,3857463.56,98452644.88,740571.38,165560.92,,9537429.36,14909.97,788632.39,89052.17,743323.39,,716312.66,,656468.84,3801948.2,,1130726.5,824002.07,1221635.24,510813.48,3696323.34,2011805.12,81952.54,8129568.42,13575902.9,286874.51,5361345.5,50440992.11,10038151.05,954411.65,93353989.87,598786.54,34475475.83,40909626.65,332483.73,181304.75,73639.25,3956527.75,11810236.35,35171832.86,,,,7887135.37,5726151.9,277121.61,63221.1,586051.62,57446838,237431.36,4480699.86,2651486.28,,,13691.21,188118.78,11561164,290570,1562527.52,503045.9,,1445977.56,4588662.59,27700998.84,235965.74,,,,830468.07,2042721.99,281023.09,1623713.12,21417213.65,4110799.75,618434.21,334405.99,,,10203410.75,73445.47,17850,332013.71,3478625.67,39696734.65,35845413.84,4060711.66,53461.63,5193797.21,16832195.09,11277003.39,156946.51,,86102.52,601399.75,2359595.59,,,1127636.97,14169.6,47012.23,147395724.3,1392306.23,592.35,957368.46,19610068.98,11061634.4,2998876.6,14687198.8,229.92,103456.4,1988.6,,,,,,76363.41,529607.21,17263.03,,,2323.07,5258.74,,,,13271.1,1363894.18,,,396004.71,,,13973.45,,,108746.67,30990.27,,,,605,,840.39,92038.04,588.01,,,,,22693.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9418.48,,,,,,,,1338.72,1328,6399095.36,37255040.25,,6806827.4,5545196.19,9270.39,4831028.44,4599921.72,442067.9,548483.57,6166360.9,,,4438722.93,360455.91,,560751.63,,,,,,,,
